id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
1429,169,151,Sideshow Bob: (QUIETLY) Sometimes I wish this dam would burst and bury this cursed town.,705000,TRUE,153,1576,Sideshow Bob,SPRINGFIELD DAM SITE,Sometimes I wish this dam would burst and bury this cursed town.,sometimes i wish this dam would burst and bury this cursed town,12
1430,169,153,"Lisa Simpson: Hey, you said we were going to Dairy Queen.",714000,TRUE,9,1578,Lisa Simpson,Terwilliger Apartment,"Hey, you said we were going to Dairy Queen.",hey you said we were going to dairy queen,9
1431,169,154,Bart Simpson: I lied. Now help me rummage through Bob's trash for clues. Then I promise we'll go to the water slide.,717000,TRUE,8,1578,Bart Simpson,Terwilliger Apartment,I lied. Now help me rummage through Bob's trash for clues. Then I promise we'll go to the water slide.,i lied now help me rummage through bobs trash for clues then i promise well go to the water slide,20
1432,169,156,"Sideshow Bob: You again! (OMINOUS) Well, that's it. I'm going to do what I should have done a long time ago.",728000,TRUE,153,1578,Sideshow Bob,Terwilliger Apartment,"You again! Well, that's it. I'm going to do what I should have done a long time ago.",you again well thats it im going to do what i should have done a long time ago,18
1433,169,158,"Sideshow Bob: Madam, your children are no more!... than a pair of ill-bred troublemakers.",739000,TRUE,153,5,Sideshow Bob,Simpson Home,"Madam, your children are no more!... than a pair of ill-bred troublemakers.",madam your children are no more than a pair of ill-bred troublemakers,12
1434,169,159,Homer Simpson: Lisa too?,747000,TRUE,2,5,Homer Simpson,Simpson Home,Lisa too?,lisa too,2
1435,169,160,"Sideshow Bob: Especially Lisa. But especially Bart. (SUPPRESSING RAGE) If he crosses me one more time, just once more... well, I can't be held responsible for my actions.",748000,TRUE,153,5,Sideshow Bob,Simpson Home,"Especially Lisa. But especially Bart. If he crosses me one more time, just once more... well, I can't be held responsible for my actions.",especially lisa but especially bart if he crosses me one more time just once more well i cant be held responsible for my actions,24
1436,169,161,"Homer Simpson: Well, I hope Bob fed you, 'cause I ate your dinners.",759000,TRUE,2,5,Homer Simpson,Simpson Home,"Well, I hope Bob fed you, 'cause I ate your dinners.",well i hope bob fed you cause i ate your dinners,11
1437,169,162,"Lisa Simpson: I know it's hard to accept, Bart, but face it: Sideshow Bob has changed.",761000,TRUE,9,5,Lisa Simpson,Simpson Home,"I know it's hard to accept, Bart, but face it: Sideshow Bob has changed.",i know its hard to accept bart but face it sideshow bob has changed,14
1438,169,163,"Bart Simpson: No, he hasn't. He's more the same than ever. And I know where the evidence is. There's only one place it could possibly be.",767000,TRUE,8,5,Bart Simpson,Simpson Home,"No, he hasn't. He's more the same than ever. And I know where the evidence is. There's only one place it could possibly be.",no he hasnt hes more the same than ever and i know where the evidence is theres only one place it could possibly be,24
1439,169,164,Lisa Simpson: Bob's trailer at the construction site?,774000,TRUE,9,5,Lisa Simpson,Simpson Home,Bob's trailer at the construction site?,bobs trailer at the construction site,6
1440,169,165,Bart Simpson: That's even better. Let's go there.,776000,TRUE,8,5,Bart Simpson,Simpson Home,That's even better. Let's go there.,thats even better lets go there,6
1441,169,166,Lisa Simpson: What were you thinking?,778000,TRUE,9,5,Lisa Simpson,Simpson Home,What were you thinking?,what were you thinking,4
1442,169,167,Bart Simpson: (ASHAMED) The Haunted Mine.,779000,TRUE,8,5,Bart Simpson,Simpson Home,The Haunted Mine.,the haunted mine,3
1443,169,170,Bart Simpson: Blueprints... concrete invoices... construction schedule...,788000,TRUE,8,1577,Bart Simpson,CONSTRUCTION TRAILER,Blueprints... concrete invoices... construction schedule...,blueprints concrete invoices construction schedule,5
1444,169,171,"Lisa Simpson: (DRY) If I didn't know better, I'd swear Bob was building a dam.",792000,TRUE,9,1577,Lisa Simpson,CONSTRUCTION TRAILER,"If I didn't know better, I'd swear Bob was building a dam.",if i didnt know better id swear bob was building a dam,12
1445,169,172,"Bart Simpson: Oh, yeah? Then explain this!",795000,TRUE,8,1577,Bart Simpson,CONSTRUCTION TRAILER,"Oh, yeah? Then explain this!",oh yeah then explain this,5
1446,169,173,"Lisa Simpson: (GASPS) Bart, there must be millions of dollars there!",800000,TRUE,9,1577,Lisa Simpson,CONSTRUCTION TRAILER,"Bart, there must be millions of dollars there!",bart there must be millions of dollars there,8
1447,169,174,Bart Simpson: What is Sideshow Bob doing with --,804000,TRUE,8,1577,Bart Simpson,CONSTRUCTION TRAILER,What is Sideshow Bob doing with --,what is sideshow bob doing with --,7
1448,169,177,Sideshow Bob: (ANGRY) Who left the lights on?!! Who's in here? Cletus? Cousin Merl? Big Hungry Joe?,815000,TRUE,153,1577,Sideshow Bob,CONSTRUCTION TRAILER,Who left the lights on?!! Who's in here? Cletus? Cousin Merl? Big Hungry Joe?,who left the lights on whos in here cletus cousin merl big hungry joe,14
1449,169,178,Bart Simpson: (TIGHT-LIPPED) I hink he nay have spotted us.,823000,TRUE,8,1577,Bart Simpson,CONSTRUCTION TRAILER,I hink he nay have spotted us.,i hink he nay have spotted us,7
1450,169,179,Lisa Simpson: Run!,827000,TRUE,9,1577,Lisa Simpson,CONSTRUCTION TRAILER,Run!,run,1
1451,169,180,Sideshow Bob: (GASPS) You two!,828000,TRUE,153,1577,Sideshow Bob,CONSTRUCTION TRAILER,You two!,you two,2
1452,169,182,Sideshow Bob: Be careful! There's hydroelectricity in there!,832000,TRUE,153,1579,Sideshow Bob,DAM SITE,Be careful! There's hydroelectricity in there!,be careful theres hydroelectricity in there,6
1453,169,184,Sideshow Bob: Will you children stop tormenting me? I've done nothing wrong.,839000,TRUE,153,1580,Sideshow Bob,DAM,Will you children stop tormenting me? I've done nothing wrong.,will you children stop tormenting me ive done nothing wrong,10
1454,169,185,"Bart Simpson: Give it up, Bob. We found the money.",855000,TRUE,8,1580,Bart Simpson,DAM,"Give it up, Bob. We found the money.",give it up bob we found the money,8
1455,169,186,Sideshow Bob: (SHOCKED) Where did that come from? I've never seen that money before in my life.,859000,TRUE,153,1580,Sideshow Bob,DAM,Where did that come from? I've never seen that money before in my life.,where did that come from ive never seen that money before in my life,14
1456,169,187,Lisa Simpson: Then you must have had your eyes closed when you embezzled it.,862000,TRUE,9,1580,Lisa Simpson,DAM,Then you must have had your eyes closed when you embezzled it.,then you must have had your eyes closed when you embezzled it,12
1457,169,188,"Sideshow Bob: (BUILDING ANGER) I told you, I'm not a criminal anymore. You want to know what I've been up to? Here's a clue for you, Jack: (GESTURING AROUND HIM) One hundred thousand tons of reinforced concrete.",866000,TRUE,153,1580,Sideshow Bob,DAM,"I told you, I'm not a criminal anymore. You want to know what I've been up to? Here's a clue for you, Jack: One hundred thousand tons of reinforced concrete.",i told you im not a criminal anymore you want to know what ive been up to heres a clue for you jack one hundred thousand tons of reinforced concrete,30
1458,169,189,"Sideshow Bob: (SHOCKED) My God, it's completely hollow! What happened to all the concrete?",882000,TRUE,153,1580,Sideshow Bob,DAM,"My God, it's completely hollow! What happened to all the concrete?",my god its completely hollow what happened to all the concrete,11
1459,169,190,Lisa Simpson: You cut back on building materials and kept all the money for yourself! That's what happened.,886000,TRUE,9,1580,Lisa Simpson,DAM,You cut back on building materials and kept all the money for yourself! That's what happened.,you cut back on building materials and kept all the money for yourself thats what happened,16
1460,169,191,"Bart Simpson: Get 'im, Lis!",891000,TRUE,8,1580,Bart Simpson,DAM,"Get 'im, Lis!",get im lis,3
1461,169,192,Sideshow Bob: (PLEADING) But I wasn't in charge of the money. Cecil was. Now let's stop bickering and get out of here. This dam could collapse at any minute.,893000,TRUE,153,1580,Sideshow Bob,DAM,But I wasn't in charge of the money. Cecil was. Now let's stop bickering and get out of here. This dam could collapse at any minute.,but i wasnt in charge of the money cecil was now lets stop bickering and get out of here this dam could collapse at any minute,26
1462,169,193,"Cecil Terwilliger: One minute past sunrise, to be precise.",901000,TRUE,2187,1580,Cecil Terwilliger,DAM,"One minute past sunrise, to be precise.",one minute past sunrise to be precise,7
1463,169,194,"Cecil Terwilliger: Once I blow up the dam, there'll be no evidence of missing concrete, and I walk away with fifteen million.",905000,TRUE,2187,1580,Cecil Terwilliger,DAM,"Once I blow up the dam, there'll be no evidence of missing concrete, and I walk away with fifteen million.",once i blow up the dam therell be no evidence of missing concrete and i walk away with fifteen million,20
1464,169,195,Lisa Simpson: But everyone will know you did this!,912000,TRUE,9,1580,Lisa Simpson,DAM,But everyone will know you did this!,but everyone will know you did this,7
1465,169,196,"Cecil Terwilliger: (IRONIC) Perhaps. Or perhaps they'll blame the master criminal. You know, the one who's been working at the dam and has a grudge against Springfield.",914000,TRUE,2187,1580,Cecil Terwilliger,DAM,"Perhaps. Or perhaps they'll blame the master criminal. You know, the one who's been working at the dam and has a grudge against Springfield.",perhaps or perhaps theyll blame the master criminal you know the one whos been working at the dam and has a grudge against springfield,24
1466,169,197,"Sideshow Bob: Now I know Cousin Merl has had his troubles with the Revenuers, but he's hardly a master crim -- oh, you're referring to me.",922000,TRUE,153,1580,Sideshow Bob,DAM,"Now I know Cousin Merl has had his troubles with the Revenuers, but he's hardly a master crim -- oh, you're referring to me.",now i know cousin merl has had his troubles with the revenuers but hes hardly a master crim -- oh youre referring to me,24
1467,169,198,"Cecil Terwilliger: Yes, I'm framing you and I'm doing a really excellent job, too.",928000,TRUE,2187,1580,Cecil Terwilliger,DAM,"Yes, I'm framing you and I'm doing a really excellent job, too.",yes im framing you and im doing a really excellent job too,12
1468,169,199,"Sideshow Bob: Wait a minute. This is all because I got to be Krusty's sidekick instead of you, isn't it?",932000,TRUE,153,1580,Sideshow Bob,DAM,"Wait a minute. This is all because I got to be Krusty's sidekick instead of you, isn't it?",wait a minute this is all because i got to be krustys sidekick instead of you isnt it,18
1469,169,200,"Cecil Terwilliger: Off the record -- yes. But officially, I did it for the money. Speaking of which... hand it over.",937000,TRUE,2187,1580,Cecil Terwilliger,DAM,"Off the record -- yes. But officially, I did it for the money. Speaking of which... hand it over.",off the record -- yes but officially i did it for the money speaking of which hand it over,19
1470,169,201,Cecil Terwilliger: Ta!,949000,TRUE,2187,1580,Cecil Terwilliger,DAM,Ta!,ta,1
1471,169,202,Cecil Terwilliger: I forgot to mention -- I'm planning to blow up the dam with you inside.,952000,TRUE,2187,1580,Cecil Terwilliger,DAM,I forgot to mention -- I'm planning to blow up the dam with you inside.,i forgot to mention -- im planning to blow up the dam with you inside,15
1472,169,204,"Lisa Simpson: It's hopeless. Utterly, utterly hopeless.",961000,TRUE,9,1580,Lisa Simpson,DAM,"It's hopeless. Utterly, utterly hopeless.",its hopeless utterly utterly hopeless,5
1473,169,205,"Sideshow Bob: (HURT) Oh, I see. When it's one of my schemes, you can't foil it fast enough. But when Cecil tries to kill you, it's (MOCKING) ""Hopeless, utterly utterly hopeless."" (RESOLVED) Well, if you kids aren't going to foil him, I'll have to do it myself.",964000,TRUE,153,1580,Sideshow Bob,DAM,"Oh, I see. When it's one of my schemes, you can't foil it fast enough. But when Cecil tries to kill you, it's ""Hopeless, utterly utterly hopeless."" Well, if you kids aren't going to foil him, I'll have to do it myself.",oh i see when its one of my schemes you cant foil it fast enough but when cecil tries to kill you its hopeless utterly utterly hopeless well if you kids arent going to foil him ill have to do it myself,42
1474,169,206,"Sideshow Bob: Come on, quickly now!",982000,TRUE,153,1580,Sideshow Bob,DAM,"Come on, quickly now!",come on quickly now,4
1475,169,207,"Sideshow Bob: Bart, for once I'm not trying to kill you. I know it's an awkward situation, and I don't like it any more than you do. But you've got to trust me.",985000,TRUE,153,1580,Sideshow Bob,DAM,"Bart, for once I'm not trying to kill you. I know it's an awkward situation, and I don't like it any more than you do. But you've got to trust me.",bart for once im not trying to kill you i know its an awkward situation and i dont like it any more than you do but youve got to trust me,31
1476,169,208,"Bart Simpson: Ah, what the hell.",995000,TRUE,8,1580,Bart Simpson,DAM,"Ah, what the hell.",ah what the hell,4
1477,169,214,"Bart Simpson: (COUGHS WATER, THEN) Let's go again! Let's go again!",1024000,TRUE,8,1580,Bart Simpson,DAM,Let's go again! Let's go again!,lets go again lets go again,6
1478,169,215,Lisa Simpson: (HORRIFIED) No!,1026000,TRUE,9,1580,Lisa Simpson,DAM,No!,no,1
1479,169,216,"Sideshow Bob: (IMPATIENT) Come on, children! Let's go thwart my brother!",1027000,TRUE,153,1580,Sideshow Bob,DAM,"Come on, children! Let's go thwart my brother!",come on children lets go thwart my brother,8
1480,169,218,"Cecil Terwilliger: (SINGING) I'M ON THE / TOP OF THE WORLD, LOOKING / DOWN ON CREATION, AND THE / ONLY EXPLANATION I CAN FIND... BOO-BOO-BOO...",1033000,TRUE,2187,1583,Cecil Terwilliger,TOP OF DAM,"I'M ON THE / TOP OF THE WORLD, LOOKING / DOWN ON CREATION, AND THE / ONLY EXPLANATION I CAN FIND... BOO-BOO-BOO...",im on the top of the world looking down on creation and the only explanation i can find boo-boo-boo,19
1481,169,220,"Lisa Simpson: Um, do you know what you're doing?",1047000,TRUE,9,1580,Lisa Simpson,DAM,"Um, do you know what you're doing?",um do you know what youre doing,7
1482,169,221,"Sideshow Bob: (SUPERIOR) Lisa, you don't spend ten years as a homicidal maniac without learning a few things about dynamite.",1050000,TRUE,153,1580,Sideshow Bob,DAM,"Lisa, you don't spend ten years as a homicidal maniac without learning a few things about dynamite.",lisa you dont spend ten years as a homicidal maniac without learning a few things about dynamite,17
1483,169,223,"Cecil Terwilliger: Plunger? Check. Hardhat? Check. (PUTS ON HARDHAT) Fifteen million dollars and a gun? (OPENS CASE) Check-mate. Goodbye, Bob.",1056000,TRUE,2187,1584,Cecil Terwilliger,DAM OVERLOOK,"Plunger? Check. Hardhat? Check. Fifteen million dollars and a gun? Check-mate. Goodbye, Bob.",plunger check hardhat check fifteen million dollars and a gun check-mate goodbye bob,13
1484,169,224,Bart Simpson: Nooo!,1065000,TRUE,8,1584,Bart Simpson,DAM OVERLOOK,Nooo!,nooo,1
1485,169,225,Bart Simpson: Guess who!,1067000,TRUE,8,1584,Bart Simpson,DAM OVERLOOK,Guess who!,guess who,2
1486,169,226,Cecil Terwilliger: Maris?!,1069000,TRUE,2187,1584,Cecil Terwilliger,DAM OVERLOOK,Maris?!,maris,1
1487,169,227,Cecil Terwilliger: (MOAN OF RAGE AND DESPAIR; THEN:) Shoot!,1078000,TRUE,2187,1584,Cecil Terwilliger,DAM OVERLOOK,Shoot!,shoot,1
1488,169,229,"Lisa Simpson: Bob, look!",1082000,TRUE,9,1585,Lisa Simpson,CENTER OF DAM,"Bob, look!",bob look,2
1489,169,231,"Cecil Terwilliger: At last, I'm going to do what Bob never could -- kill Bart Simpson!",1088000,TRUE,2187,1586,Cecil Terwilliger,OBSERVATION POST,"At last, I'm going to do what Bob never could -- kill Bart Simpson!",at last im going to do what bob never could -- kill bart simpson,14
1490,169,232,Bart Simpson: By throwing me off a dam? Isn't that a little crude for a genius like you?,1093000,TRUE,8,1586,Bart Simpson,OBSERVATION POST,By throwing me off a dam? Isn't that a little crude for a genius like you?,by throwing me off a dam isnt that a little crude for a genius like you,16
1491,169,233,"Cecil Terwilliger: (ABACK) Ooh, I suppose it is.",1098000,TRUE,2187,1586,Cecil Terwilliger,OBSERVATION POST,"Ooh, I suppose it is.",ooh i suppose it is,5
1492,169,234,"Cecil Terwilliger: Heh. If anyone asks, I'll lie.",1100000,TRUE,2187,1586,Cecil Terwilliger,OBSERVATION POST,"Heh. If anyone asks, I'll lie.",heh if anyone asks ill lie,6
1493,169,237,Lisa Simpson: (GASP) Bart!,1114000,TRUE,9,1585,Lisa Simpson,CENTER OF DAM,Bart!,bart,1
1494,169,239,Sideshow Bob: (SHOCKED) Cecil!,1122000,TRUE,153,1585,Sideshow Bob,CENTER OF DAM,Cecil!,cecil,1
1495,169,240,Cecil Terwilliger: And now to kill you. There may be a slight ringing in your ears. Fortunately you'll be nowhere near them. (STARTS TO PRESS PLUNGER),1123000,TRUE,2187,1585,Cecil Terwilliger,CENTER OF DAM,And now to kill you. There may be a slight ringing in your ears. Fortunately you'll be nowhere near them.,and now to kill you there may be a slight ringing in your ears fortunately youll be nowhere near them,20
1496,169,241,Bart Simpson: (TO BOB) I guess this is it. Thanks anyway.,1130000,TRUE,8,1585,Bart Simpson,CENTER OF DAM,I guess this is it. Thanks anyway.,i guess this is it thanks anyway,7
1497,169,242,"Sideshow Bob: You know, I could snip the wires. We'd fall to our deaths, but we'd save the entire town. (HOLDS WIRE-CUTTERS TO WIRES) Bart, how would you like to do something incredibly noble?",1133000,TRUE,153,1585,Sideshow Bob,CENTER OF DAM,"You know, I could snip the wires. We'd fall to our deaths, but we'd save the entire town. Bart, how would you like to do something incredibly noble?",you know i could snip the wires wed fall to our deaths but wed save the entire town bart how would you like to do something incredibly noble,28
1498,169,243,Bart Simpson: Do we have to?,1142000,TRUE,8,1585,Bart Simpson,CENTER OF DAM,Do we have to?,do we have to,4
1499,169,244,Sideshow Bob: Yes.,1144000,TRUE,153,1585,Sideshow Bob,CENTER OF DAM,Yes.,yes,1
1500,169,247,"Sideshow Bob: You -- you saved my life, Bart.",1164000,TRUE,153,1585,Sideshow Bob,CENTER OF DAM,"You -- you saved my life, Bart.",you -- you saved my life bart,7
1501,169,248,"Bart Simpson: Yeah... I guess this means you can't ever try to kill me again, huh?",1167000,TRUE,8,1585,Bart Simpson,CENTER OF DAM,"Yeah... I guess this means you can't ever try to kill me again, huh?",yeah i guess this means you cant ever try to kill me again huh,14
1502,169,249,"Sideshow Bob: (SINISTER) Oh, I don't know about that. (OFF BART'S LOOK) Joking! Joking!",1171000,TRUE,153,1585,Sideshow Bob,CENTER OF DAM,"Oh, I don't know about that. Joking! Joking!",oh i dont know about that joking joking,8
1503,169,251,"Sideshow Bob: You've brought shame to this family, Cecil. Oh, I don't relish having to write the Christmas letter this year.",1183000,TRUE,153,1584,Sideshow Bob,DAM OVERLOOK,"You've brought shame to this family, Cecil. Oh, I don't relish having to write the Christmas letter this year.",youve brought shame to this family cecil oh i dont relish having to write the christmas letter this year,19
1504,169,252,"Cecil Terwilliger: Nor I to read it. You know, Bob, all this time I thought you were a bungler, but destroying a city is far tougher than I thought.",1190000,TRUE,2187,1584,Cecil Terwilliger,DAM OVERLOOK,"Nor I to read it. You know, Bob, all this time I thought you were a bungler, but destroying a city is far tougher than I thought.",nor i to read it you know bob all this time i thought you were a bungler but destroying a city is far tougher than i thought,27
1505,169,253,"Lou: Here's your man, Chief.",1200000,TRUE,91,1584,Lou,DAM OVERLOOK,"Here's your man, Chief.",heres your man chief,4
1506,169,254,Chief Wiggum: Cecil? I think not. This looks like the work of crazy old Sideshow Bob.,1201000,TRUE,71,1584,Chief Wiggum,DAM OVERLOOK,Cecil? I think not. This looks like the work of crazy old Sideshow Bob.,cecil i think not this looks like the work of crazy old sideshow bob,14
1507,169,255,"Lisa Simpson: No, Chief, Bob's innocent! It's the truth!",1207000,TRUE,9,1584,Lisa Simpson,DAM OVERLOOK,"No, Chief, Bob's innocent! It's the truth!",no chief bobs innocent its the truth,7
1508,169,256,"Chief Wiggum: The truth, huh? That sounds like the testimony of crazy old Lisa Simpson.",1210000,TRUE,71,1584,Chief Wiggum,DAM OVERLOOK,"The truth, huh? That sounds like the testimony of crazy old Lisa Simpson.",the truth huh that sounds like the testimony of crazy old lisa simpson,13
1509,169,257,"Lou: Uh, Cecil just voluntarily confessed, Chief.",1215000,TRUE,91,1584,Lou,DAM OVERLOOK,"Uh, Cecil just voluntarily confessed, Chief.",uh cecil just voluntarily confessed chief,6
1510,169,258,"Chief Wiggum: That's some good work, Lou. You'll make sergeant for this.",1217000,TRUE,71,1584,Chief Wiggum,DAM OVERLOOK,"That's some good work, Lou. You'll make sergeant for this.",thats some good work lou youll make sergeant for this,10
1511,169,259,"Lou: Uh, I already am a sergeant, Chief.",1220000,TRUE,91,1584,Lou,DAM OVERLOOK,"Uh, I already am a sergeant, Chief.",uh i already am a sergeant chief,7
1512,169,260,Chief Wiggum: Perhaps you are. But I say Bob goes back to jail.,1222000,TRUE,71,1584,Chief Wiggum,DAM OVERLOOK,Perhaps you are. But I say Bob goes back to jail.,perhaps you are but i say bob goes back to jail,11
1513,169,261,"Sideshow Bob: But surely -- I mean, I caught Cecil...",1225000,TRUE,153,1584,Sideshow Bob,DAM OVERLOOK,"But surely -- I mean, I caught Cecil...",but surely -- i mean i caught cecil,8
1514,169,262,Chief Wiggum: Maybe so. But Lou here says you were resisting arrest.,1229000,TRUE,71,1584,Chief Wiggum,DAM OVERLOOK,Maybe so. But Lou here says you were resisting arrest.,maybe so but lou here says you were resisting arrest,10
1515,169,263,"Lou: No I didn't, Chief.",1232000,TRUE,91,1584,Lou,DAM OVERLOOK,"No I didn't, Chief.",no i didnt chief,4
1516,169,264,"Chief Wiggum: Quiet, Lou. Or I will bust you down to sergeant so fast it'll make your head spin.",1234000,TRUE,71,1584,Chief Wiggum,DAM OVERLOOK,"Quiet, Lou. Or I will bust you down to sergeant so fast it'll make your head spin.",quiet lou or i will bust you down to sergeant so fast itll make your head spin,17
1517,169,265,"Bart Simpson: Heh, funny, isn't it, Lis? Those people down there have no idea how close they came to complete destruction.",1240000,TRUE,8,1584,Bart Simpson,DAM OVERLOOK,"Heh, funny, isn't it, Lis? Those people down there have no idea how close they came to complete destruction.",heh funny isnt it lis those people down there have no idea how close they came to complete destruction,19
1518,169,267,"Homer Simpson: Marge, I'm going to look for the kids!",1254000,TRUE,2,5,Homer Simpson,Simpson Home,"Marge, I'm going to look for the kids!",marge im going to look for the kids,8
1519,169,269,Ralph Wiggum: I think I wet my bed.,1265000,TRUE,119,5,Ralph Wiggum,Simpson Home,I think I wet my bed.,i think i wet my bed,6
1520,169,270,Sideshow Bob: But you can't do this! I saved the children's lives! I'm a hero!,1269000,TRUE,153,5,Sideshow Bob,Simpson Home,But you can't do this! I saved the children's lives! I'm a hero!,but you cant do this i saved the childrens lives im a hero,13
1521,169,271,Cecil Terwilliger: (SOTTO) Tell them they'll live to regret this.,1276000,TRUE,2187,5,Cecil Terwilliger,Simpson Home,Tell them they'll live to regret this.,tell them theyll live to regret this,7
1522,169,272,"Sideshow Bob: You'll live to regret this! (TO CECIL) Oh, thanks a lot. Now I look crazy.",1278000,TRUE,153,5,Sideshow Bob,Simpson Home,"You'll live to regret this! Oh, thanks a lot. Now I look crazy.",youll live to regret this oh thanks a lot now i look crazy,13
1523,169,273,"Chief Wiggum: There they go. Two criminal geniuses, locked away together.... Who knows what diabolical scheme they might concoct?",1285000,TRUE,71,5,Chief Wiggum,Simpson Home,"There they go. Two criminal geniuses, locked away together.... Who knows what diabolical scheme they might concoct?",there they go two criminal geniuses locked away together who knows what diabolical scheme they might concoct,17
1524,169,275,Sideshow Bob: (TEETH CLENCHED) But I'm older! I get the top bunk!,1301000,TRUE,153,451,Sideshow Bob,Springfield Prison,But I'm older! I get the top bunk!,but im older i get the top bunk,8
1525,169,276,"Cecil Terwilliger: (TEETH CLENCHED) Oh, poppycock! I called it at the arraignment!",1305000,TRUE,2187,451,Cecil Terwilliger,Springfield Prison,"Oh, poppycock! I called it at the arraignment!",oh poppycock i called it at the arraignment,8
1526,169,277,Cecil Terwilliger: (CHIPPER) So... when do they bring us the menus?,1313000,TRUE,2187,451,Cecil Terwilliger,Springfield Prison,So... when do they bring us the menus?,so when do they bring us the menus,8
1527,170,0,Kent Brockman: Tonight on Eye On Springfield: Opening day at the world's first two-story outhouse...,11000,TRUE,211,,Kent Brockman,,Tonight on Eye On Springfield: Opening day at the world's first two-story outhouse...,tonight on eye on springfield opening day at the worlds first two-story outhouse,13
1528,170,1,"Man In Lower Outhouse: (VERY DISTRESSED) Oh, God!! Stop!!",44000,TRUE,2194,,Man In Lower Outhouse,,"Oh, God!! Stop!!",oh god stop,3
1529,170,2,Kent Brockman: ...a comedy nurse who's laughing all the way to the blood bank!,46000,TRUE,211,,Kent Brockman,,...a comedy nurse who's laughing all the way to the blood bank!,a comedy nurse whos laughing all the way to the blood bank,12
1530,170,3,"Comedy Nurse: Okay, how many of you are here for shoulder surgery?",50000,TRUE,2195,,Comedy Nurse,,"Okay, how many of you are here for shoulder surgery?",okay how many of you are here for shoulder surgery,10
1531,170,4,Comedy Nurse: Gotcha!,57000,TRUE,2195,,Comedy Nurse,,Gotcha!,gotcha,1
1532,170,5,"Kent Brockman: (PROUDLY) But first, move over Baltimore, Springfield has stolen your idea!",58000,TRUE,211,,Kent Brockman,,"But first, move over Baltimore, Springfield has stolen your idea!",but first move over baltimore springfield has stolen your idea,10
1533,170,6,"Kent Brockman: I'm walking on the waterfront -- once the center of a thriving squid-gutting industry, now abandoned by all but a few longshoremen and allied trades-people.",63000,TRUE,211,,Kent Brockman,,"I'm walking on the waterfront -- once the center of a thriving squid-gutting industry, now abandoned by all but a few longshoremen and allied trades-people.",im walking on the waterfront -- once the center of a thriving squid-gutting industry now abandoned by all but a few longshoremen and allied trades-people,25
1534,170,7,"Kent Brockman: But the decades of rot will end with the opening of the South Street Squidport, an upscale shopping promenade with authentic maritime theming!",72000,TRUE,211,,Kent Brockman,,"But the decades of rot will end with the opening of the South Street Squidport, an upscale shopping promenade with authentic maritime theming!",but the decades of rot will end with the opening of the south street squidport an upscale shopping promenade with authentic maritime theming,23
1535,170,8,"Kent Brockman: And to kick it all off in style, area merchants will host a black-tie gala Saturday night.",83000,TRUE,211,,Kent Brockman,,"And to kick it all off in style, area merchants will host a black-tie gala Saturday night.",and to kick it all off in style area merchants will host a black-tie gala saturday night,17
1536,170,10,"Marge Simpson: Oh, that sounds fabulous, Homer. (KNOWING) Stores throw the best parties.",87000,TRUE,1,5,Marge Simpson,Simpson Home,"Oh, that sounds fabulous, Homer. Stores throw the best parties.",oh that sounds fabulous homer stores throw the best parties,10
1537,170,11,"Homer Simpson: You like parties, huh? Well, I just remembered they're having a big one down at the waterfront this weekend.",93000,TRUE,2,5,Homer Simpson,Simpson Home,"You like parties, huh? Well, I just remembered they're having a big one down at the waterfront this weekend.",you like parties huh well i just remembered theyre having a big one down at the waterfront this weekend,19
1538,170,12,Marge Simpson: You didn't remember that. You just saw it on TV.,98000,TRUE,1,5,Marge Simpson,Simpson Home,You didn't remember that. You just saw it on TV.,you didnt remember that you just saw it on tv,10
1539,170,13,Homer Simpson: The important thing is I didn't imagine it.,101000,TRUE,2,5,Homer Simpson,Simpson Home,The important thing is I didn't imagine it.,the important thing is i didnt imagine it,8
1540,170,15,"JANEY: I can't get enough of ""The Babysitter Twins""! They arrested the counterfeiters, rescued the President and made four dollars!",105000,TRUE,4,98,JANEY,Lisa's Bedroom,"I can't get enough of ""The Babysitter Twins""! They arrested the counterfeiters, rescued the President and made four dollars!",i cant get enough of the babysitter twins they arrested the counterfeiters rescued the president and made four dollars,19
1541,170,16,"Lisa Simpson: I love everything about the world of babysitting: the responsibility, the obligation, the pressure...",113000,TRUE,9,98,Lisa Simpson,Lisa's Bedroom,"I love everything about the world of babysitting: the responsibility, the obligation, the pressure...",i love everything about the world of babysitting the responsibility the obligation the pressure,14
1542,170,17,JANEY: And full refrigerator privileges!,119000,TRUE,4,98,JANEY,Lisa's Bedroom,And full refrigerator privileges!,and full refrigerator privileges,4
1543,170,18,"Lisa Simpson: (VERY SERIOUS) That's a trust, Janey. A sacred trust.",122000,TRUE,9,98,Lisa Simpson,Lisa's Bedroom,"That's a trust, Janey. A sacred trust.",thats a trust janey a sacred trust,7
1544,170,19,"JANEY: Geez, lighten up, Lisa.",125000,TRUE,4,98,JANEY,Lisa's Bedroom,"Geez, lighten up, Lisa.",geez lighten up lisa,4
